track_id,as_of_date,current_rank,rank_1d_ago,rank_3d_ago,rank_7d_ago,velocity_1d,velocity_3d,velocity_7d,acceleration,volatility_14d,days_tracked_so_far,n_sources_today,label
37,2026-08-14,36,39.0,37.0,,3.0,0.3333333333333333,,,1.5275252316519465,3,2,0.0
37,2026-08-15,37,36.0,37.0,,-1.0,0.0,,,1.2583057392117916,4,2,0.0
37,2026-08-16,39,37.0,39.0,,-2.0,0.0,,,1.3416407864998738,5,2,0.0
37,2026-08-18,45,39.0,37.0,37.0,-6.0,-2.6666666666666665,-1.1428571428571428,-1.5238095238095237,3.2506409624359724,6,2,0.0
37,2026-08-20,44,45.0,39.0,39.0,1.0,-1.6666666666666667,-0.7142857142857143,-0.9523809523809524,3.5523298860110977,7,2,0.0
37,2026-08-21,42,44.0,45.0,36.0,2.0,1.0,-0.8571428571428571,1.8571428571428572,3.399054490379851,8,2,0.0
37,2026-08-22,42,42.0,45.0,37.0,0.0,1.0,-0.7142857142857143,1.7142857142857144,3.2574700476153438,9,2,0.0
37,2026-08-23,38,42.0,44.0,39.0,4.0,2.0,0.14285714285714285,1.8571428571428572,3.1428932176861784,10,2,0.0
37,2026-08-24,34,38.0,42.0,39.0,4.0,2.6666666666666665,0.7142857142857143,1.952380952380952,3.471965647086021,11,2,
37,2026-08-25,33,34.0,42.0,45.0,1.0,3.0,1.7142857142857142,1.2857142857142858,3.7859388972001824,12,2,0.0
37,2026-08-26,33,33.0,38.0,45.0,0.0,1.6666666666666667,1.7142857142857142,-0.04761904761904745,4.123105625617661,13,2,0.0
37,2026-08-27,31,33.0,34.0,44.0,2.0,1.0,1.8571428571428572,-0.8571428571428572,4.462091035630762,14,2,
37,2026-08-28,31,31.0,33.0,42.0,0.0,0.6666666666666666,1.5714285714285714,-0.9047619047619048,4.8370896102342265,15,2,
37,2026-08-31,29,,31.0,34.0,,0.6666666666666666,0.7142857142857143,-0.04761904761904767,5.820028116145769,16,2,
37,2026-09-14,27,,,,,,,,,17,2,
37,2026-09-15,28,27.0,,,-1.0,,,,,18,2,
39,2026-08-11,39,,,,,,,,,1,1,0.0
39,2026-08-13,34,39.0,,,5.0,,,,,2,2,
39,2026-08-14,35,34.0,39.0,,-1.0,1.3333333333333333,,,2.6457513110645907,3,2,
39,2026-08-15,42,35.0,39.0,,-7.0,-1.0,,,3.696845502136472,4,2,
39,2026-08-16,44,42.0,34.0,,-2.0,-3.3333333333333335,,,4.324349662087931,5,1,
39,2026-08-24,47,,,44.0,,,-0.42857142857142855,,5.115336417740935,6,1,
39,2026-08-25,45,47.0,,44.0,2.0,,-0.14285714285714285,,5.0142653642240695,7,1,0.0
39,2026-08-26,48,45.0,,,-3.0,,,,5.5805785670356025,8,1,0.0
39,2026-08-27,48,48.0,47.0,,0.0,-0.3333333333333333,,,5.566160513059505,9,1,
39,2026-08-28,44,48.0,45.0,,4.0,0.3333333333333333,,,4.257346591481601,10,1,
39,2026-08-31,40,,44.0,47.0,,1.3333333333333333,1.0,0.33333333333333326,3.0767948691238205,11,1,
39,2026-09-14,35,,,,,,,,,12,2,
39,2026-09-15,34,35.0,,,1.0,,,,,13,2,
40,2026-08-11,40,,,,,,,,,1,1,0.0
40,2026-08-13,30,40.0,,,10.0,,,,,2,2,0.0
40,2026-08-14,28,30.0,40.0,,2.0,4.0,,,6.429100507328637,3,2,0.0
40,2026-08-15,33,28.0,40.0,,-5.0,2.3333333333333335,,,5.251983752196243,4,2,0.0
40,2026-08-16,38,33.0,30.0,,-5.0,-2.6666666666666665,,,5.118593556827891,5,2,0.0
40,2026-08-18,43,38.0,33.0,40.0,-5.0,-3.3333333333333335,-0.42857142857142855,-2.904761904761905,5.921711464320654,6,2,0.0
40,2026-08-20,45,43.0,38.0,30.0,-2.0,-2.3333333333333335,-2.142857142857143,-0.1904761904761907,6.524678426668135,7,2,0.0
40,2026-08-21,45,45.0,43.0,28.0,0.0,-0.6666666666666666,-2.4285714285714284,1.7619047619047619,6.713525792862389,8,2,0.0
40,2026-08-22,45,45.0,43.0,33.0,0.0,-0.6666666666666666,-1.7142857142857142,1.0476190476190474,6.728876412728782,9,2,0.0
40,2026-08-23,42,45.0,45.0,38.0,3.0,1.0,-0.5714285714285714,1.5714285714285714,6.436872946806806,10,2,0.0
40,2026-08-24,39,42.0,45.0,38.0,3.0,2.0,-0.14285714285714285,2.142857142857143,6.106628291529548,11,2,
40,2026-08-25,40,39.0,45.0,43.0,-1.0,1.6666666666666667,0.42857142857142855,1.2380952380952381,5.830951894845301,12,2,0.0
40,2026-08-26,42,40.0,42.0,43.0,-2.0,0.0,0.14285714285714285,-0.14285714285714285,5.890413372333872,13,1,0.0
40,2026-08-27,41,42.0,39.0,45.0,1.0,-0.6666666666666666,0.5714285714285714,-1.2380952380952381,5.66251733455206,14,2,
40,2026-08-28,40,41.0,40.0,45.0,1.0,0.0,0.7142857142857143,-0.7142857142857143,4.923777994953645,15,2,
40,2026-08-31,31,,40.0,39.0,,3.0,1.1428571428571428,1.8571428571428572,3.9954519598709184,16,2,
40,2026-09-14,24,,,,,,,,,17,2,
40,2026-09-15,24,24.0,,,0.0,,,,,18,2,
41,2026-08-11,41,,,,,,,,,1,1,0.0
41,2026-08-13,43,41.0,,,-2.0,,,,,2,2,
41,2026-08-14,42,43.0,41.0,,1.0,-0.3333333333333333,,,1.0,3,2,
41,2026-08-15,43,42.0,41.0,,-1.0,-0.6666666666666666,,,0.9574271077563381,4,1,
41,2026-08-16,47,43.0,43.0,,-4.0,-1.3333333333333333,,,2.2803508501982757,5,1,
41,2026-08-31,37,,,,,,,,,6,1,
41,2026-09-14,32,,,,,,,,,7,2,
41,2026-09-15,32,32.0,,,0.0,,,,,8,2,
42,2026-08-11,42,,,,,,,,,1,1,0.0
42,2026-08-13,42,42.0,,,0.0,,,,,2,1,
42,2026-08-14,40,42.0,42.0,,2.0,0.6666666666666666,,,1.1547005383792517,3,1,0.0
42,2026-08-15,41,40.0,42.0,,-1.0,0.3333333333333333,,,0.9574271077563381,4,1,0.0
42,2026-08-16,42,41.0,42.0,,-1.0,0.0,,,0.8944271909999159,5,1,0.0
42,2026-08-20,50,,42.0,42.0,,-2.6666666666666665,-1.1428571428571428,-1.5238095238095237,3.600925806881706,6,1,0.0
42,2026-08-21,49,50.0,,40.0,1.0,,-1.2857142857142858,,4.029651999626672,7,1,0.0
42,2026-08-22,48,49.0,,41.0,1.0,,-1.0,,4.026696625558687,8,1,0.0
42,2026-08-23,45,48.0,50.0,42.0,3.0,1.6666666666666667,-0.42857142857142855,2.0952380952380953,3.774917217635375,9,1,0.0
42,2026-08-24,41,45.0,49.0,42.0,4.0,2.6666666666666665,0.14285714285714285,2.5238095238095237,3.711842908553348,10,1,
42,2026-08-25,36,41.0,48.0,42.0,5.0,4.0,0.8571428571428571,3.142857142857143,4.268276211561504,11,1,0.0
42,2026-08-26,35,36.0,45.0,,1.0,3.3333333333333335,,,4.945153734166962,12,1,0.0
42,2026-08-27,30,35.0,41.0,50.0,5.0,3.6666666666666665,2.857142857142857,0.8095238095238093,5.961365513695564,13,1,
42,2026-08-28,32,30.0,36.0,49.0,-2.0,1.3333333333333333,2.4285714285714284,-1.0952380952380951,6.566097498791528,14,1,
42,2026-08-31,33,,32.0,41.0,,-0.3333333333333333,1.1428571428571428,-1.476190476190476,7.636898730651221,15,1,
42,2026-09-14,44,,,,,,,,,16,1,
42,2026-09-15,44,44.0,,,0.0,,,,,17,1,
43,2026-08-11,43,,,,,,,,,1,1,
43,2026-08-13,44,43.0,,,-1.0,,,,,2,1,
43,2026-08-14,44,44.0,43.0,,0.0,-0.3333333333333333,,,0.5773502691896258,3,1,
43,2026-08-15,44,44.0,43.0,,0.0,-0.3333333333333333,,,0.5,4,1,
43,2026-08-27,49,,,,,,,,2.5,5,1,
43,2026-08-28,48,49.0,,,1.0,,,,2.6299556396765835,6,1,
45,2026-08-11,45,,,,,,,,,1,1,1.0
45,2026-08-13,4,45.0,,,41.0,,,,,2,2,1.0
45,2026-08-14,2,4.0,45.0,,2.0,14.333333333333334,,,24.269322199023193,3,2,1.0
45,2026-08-15,2,2.0,45.0,,0.0,14.333333333333334,,,21.187653637594387,4,2,1.0
45,2026-08-16,2,2.0,4.0,,0.0,0.6666666666666666,,,19.026297590440446,5,2,1.0
45,2026-08-18,1,2.0,2.0,45.0,1.0,0.3333333333333333,6.285714285714286,-5.9523809523809526,17.500476183997584,6,2,1.0
45,2026-08-20,3,1.0,2.0,4.0,-2.0,-0.3333333333333333,0.14285714285714285,-0.47619047619047616,16.154020581650283,7,2,1.0
45,2026-08-21,6,3.0,1.0,2.0,-3.0,-1.6666666666666667,-0.5714285714285714,-1.0952380952380953,14.980344264592663,8,2,1.0
45,2026-08-22,2,6.0,1.0,2.0,4.0,-0.3333333333333333,0.0,-0.3333333333333333,14.16078309196839,9,2,1.0
45,2026-08-23,2,2.0,3.0,2.0,0.0,0.3333333333333333,0.0,0.3333333333333333,13.461467643281363,10,2,1.0
45,2026-08-24,2,2.0,6.0,2.0,0.0,1.3333333333333333,0.0,1.3333333333333333,12.855844090246555,11,2,
45,2026-08-25,2,2.0,2.0,1.0,0.0,0.0,-0.14285714285714285,0.14285714285714285,12.324833270739004,12,2,1.0
45,2026-08-26,2,2.0,2.0,1.0,0.0,0.0,-0.14285714285714285,0.14285714285714285,1.3142574813455419,13,2,1.0
45,2026-08-27,2,2.0,2.0,3.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,1.2659242088545828,14,2,
45,2026-08-28,2,2.0,2.0,6.0,0.0,0.0,0.5714285714285714,-0.5714285714285714,1.1821319289469758,15,2,
45,2026-08-31,4,,2.0,2.0,,-0.6666666666666666,-0.2857142857142857,-0.38095238095238093,1.3684762594679065,16,2,
45,2026-09-14,4,,,,,,,,,17,2,
45,2026-09-15,3,4.0,,,1.0,,,,,18,2,
46,2026-08-11,46,,,,,,,,,1,1,
46,2026-08-13,43,46.0,,,3.0,,,,,2,2,
46,2026-08-14,40,43.0,46.0,,3.0,2.0,,,3.0,3,2,
46,2026-08-15,45,40.0,46.0,,-5.0,0.3333333333333333,,,2.6457513110645907,4,1,
46,2026-08-24,45,,,45.0,,,0.0,,2.387467277262665,5,1,
46,2026-08-25,43,45.0,,,2.0,,,,2.160246899469287,6,2,0.0
46,2026-08-26,41,43.0,,,2.0,,,,2.041241452319315,7,2,0.0
46,2026-08-27,40,41.0,45.0,,1.0,1.6666666666666667,,,2.1491969707422394,8,2,
46,2026-08-28,38,40.0,43.0,,2.0,1.6666666666666667,,,2.690370836538197,9,2,
46,2026-08-31,34,,38.0,45.0,,1.3333333333333333,1.5714285714285714,-0.23809523809523814,3.868677637987775,10,2,
46,2026-09-14,25,,,,,,,,,11,2,
46,2026-09-15,25,25.0,,,0.0,,,,,12,2,
47,2026-08-11,47,,,,,,,,,1,1,1.0
47,2026-08-13,26,47.0,,,21.0,,,,,2,2,1.0
47,2026-08-14,23,26.0,47.0,,3.0,8.0,,,13.076696830622021,3,2,0.0
47,2026-08-15,20,23.0,47.0,,3.0,9.0,,,12.24744871391589,4,2,0.0
47,2026-08-16,18,20.0,26.0,,2.0,2.6666666666666665,,,11.691877522451216,5,2,0.0
47,2026-08-18,18,18.0,20.0,47.0,0.0,0.6666666666666666,4.142857142857143,-3.4761904761904767,11.05742586078092,6,2,1.0
47,2026-08-20,21,18.0,18.0,26.0,-3.0,-1.0,0.7142857142857143,-1.7142857142857144,10.22601723895616,7,2,1.0
47,2026-08-21,21,21.0,18.0,23.0,0.0,-1.0,0.2857142857142857,-1.2857142857142856,9.558093055476226,8,2,1.0
47,2026-08-22,15,21.0,18.0,20.0,6.0,1.0,0.7142857142857143,0.2857142857142857,9.457507306074072,9,2,1.0
47,2026-08-23,13,15.0,21.0,18.0,2.0,2.6666666666666665,0.7142857142857143,1.952380952380952,9.484490263348663,10,2,1.0
47,2026-08-24,9,13.0,21.0,18.0,4.0,4.0,1.2857142857142858,2.7142857142857144,9.838699100999074,11,2,
47,2026-08-25,8,9.0,15.0,18.0,1.0,2.3333333333333335,1.4285714285714286,0.9047619047619049,10.103629710818451,12,2,1.0
47,2026-08-26,5,8.0,13.0,18.0,3.0,2.6666666666666665,1.8571428571428572,0.8095238095238093,6.501165396692466,13,2,1.0
47,2026-08-27,6,5.0,9.0,21.0,-1.0,1.0,2.142857142857143,-1.1428571428571428,6.862196702932931,14,2,
47,2026-08-28,7,6.0,8.0,21.0,-1.0,0.3333333333333333,2.0,-1.6666666666666667,6.4787621483088085,15,2,
47,2026-08-31,13,,7.0,9.0,,-2.0,-0.5714285714285714,-1.4285714285714286,5.852738286865854,16,2,
47,2026-09-14,13,,,,,,,,,17,2,
47,2026-09-15,14,13.0,,,-1.0,,,,,18,2,
49,2026-08-11,49,,,,,,,,,1,1,0.0
49,2026-08-13,14,49.0,,,35.0,,,,,2,2,0.0
49,2026-08-14,14,14.0,49.0,,0.0,11.666666666666666,,,20.2072594216369,3,2,0.0
49,2026-08-15,16,14.0,49.0,,-2.0,11.0,,,17.192537140670463,4,2,0.0
49,2026-08-16,21,16.0,14.0,,-5.0,-2.3333333333333335,,,14.92313639956427,5,2,0.0
49,2026-08-18,32,21.0,16.0,49.0,-11.0,-5.333333333333333,2.4285714285714284,-7.761904761904761,13.86602562620835,6,1,0.0
49,2026-08-20,35,32.0,21.0,14.0,-3.0,-4.666666666666667,-3.0,-1.666666666666667,13.284434142114991,7,1,0.0
49,2026-08-21,34,35.0,32.0,14.0,1.0,-0.6666666666666666,-2.857142857142857,2.1904761904761907,12.631451675423985,8,1,1.0
49,2026-08-22,34,34.0,32.0,16.0,0.0,-0.6666666666666666,-2.5714285714285716,1.904761904761905,12.05197079319395,9,1,1.0
49,2026-08-23,29,34.0,35.0,21.0,5.0,2.0,-1.1428571428571428,3.142857142857143,11.370527203647546,10,1,1.0
49,2026-08-24,25,29.0,34.0,21.0,4.0,3.0,-0.5714285714285714,3.571428571428571,10.820015123498084,11,1,
49,2026-08-25,24,25.0,34.0,32.0,1.0,3.3333333333333335,1.1428571428571428,2.1904761904761907,10.367124612315255,12,1,1.0
49,2026-08-26,19,24.0,29.0,32.0,5.0,3.3333333333333335,1.8571428571428572,1.4761904761904763,7.990050631310736,13,1,1.0
49,2026-08-27,20,19.0,25.0,35.0,-1.0,1.6666666666666667,2.142857142857143,-0.47619047619047605,7.762500258061848,14,1,
49,2026-08-28,18,20.0,24.0,34.0,2.0,2.0,2.2857142857142856,-0.2857142857142856,7.38675182770496,15,1,
49,2026-08-31,16,,18.0,25.0,,0.6666666666666666,1.2857142857142858,-0.6190476190476192,7.127411872482185,16,2,
49,2026-09-14,16,,,,,,,,,17,2,
49,2026-09-15,16,16.0,,,0.0,,,,,18,2,
51,2026-08-13,20,,,,,,,,,1,2,
51,2026-08-14,23,20.0,,,-3.0,,,,,2,1,
51,2026-08-15,27,23.0,,,-4.0,,,,3.5118845842842465,3,1,
51,2026-08-16,36,27.0,20.0,,-9.0,-5.333333333333333,,,6.95221787153807,4,1,
52,2026-08-13,48,,,,,,,,,1,1,
52,2026-08-14,49,48.0,,,-1.0,,,,,2,1,
52,2026-08-15,48,49.0,,,1.0,,,,0.5773502691896258,3,1,
52,2026-08-25,46,,,,,,,,1.2583057392117916,4,1,0.0
52,2026-08-26,46,46.0,,,0.0,,,,1.3416407864998738,5,1,0.0
52,2026-08-27,43,46.0,,,3.0,,,,2.1602468994692865,6,1,
52,2026-08-28,41,43.0,46.0,,2.0,1.6666666666666667,,,3.0166206257996713,7,1,
52,2026-08-31,36,,41.0,,,1.6666666666666667,,,4.159326868617084,8,1,
53,2026-08-13,17,,,,,,,,,1,1,0.0
53,2026-08-14,16,17.0,,,1.0,,,,,2,2,0.0
53,2026-08-15,19,16.0,,,-3.0,,,,1.5275252316519465,3,1,0.0
53,2026-08-16,27,19.0,17.0,,-8.0,-3.3333333333333335,,,4.9916597106239795,4,1,0.0
53,2026-08-18,33,27.0,19.0,,-6.0,-4.666666666666667,,,7.334848328356899,5,1,1.0
53,2026-08-20,32,33.0,27.0,17.0,1.0,-1.6666666666666667,-2.142857142857143,0.47619047619047605,7.64198926981712,6,1,1.0
53,2026-08-21,30,32.0,33.0,16.0,2.0,1.0,-2.0,3.0,7.335497516155521,7,1,1.0
53,2026-08-22,26,30.0,33.0,19.0,4.0,2.3333333333333335,-1.0,3.3333333333333335,6.80336051416609,8,1,1.0
53,2026-08-23,20,26.0,32.0,27.0,6.0,4.0,1.0,3.0,6.578584785330183,9,1,1.0
53,2026-08-24,18,20.0,30.0,27.0,2.0,4.0,1.2857142857142858,2.7142857142857144,6.528569691917382,10,1,
53,2026-08-25,14,18.0,26.0,33.0,4.0,4.0,2.7142857142857144,1.2857142857142856,6.862281624278407,11,2,1.0
53,2026-08-26,13,14.0,20.0,33.0,1.0,2.3333333333333335,2.857142857142857,-0.5238095238095237,7.14089799972134,12,2,1.0
53,2026-08-27,10,13.0,18.0,32.0,3.0,2.6666666666666665,3.142857142857143,-0.4761904761904763,7.614089503962965,13,2,
53,2026-08-28,12,10.0,14.0,30.0,-2.0,0.6666666666666666,2.5714285714285716,-1.904761904761905,7.959835071091257,14,2,
53,2026-08-31,12,,12.0,18.0,,0.0,0.8571428571428571,-0.8571428571428571,8.752142594816426,15,2,
53,2026-09-14,15,,,,,,,,,16,1,
53,2026-09-15,14,15.0,,,1.0,,,,,17,1,
54,2026-08-13,18,,,,,,,,,1,1,0.0
54,2026-08-14,18,18.0,,,0.0,,,,,2,1,0.0
54,2026-08-15,21,18.0,,,-3.0,,,,1.7320508075688772,3,1,0.0
54,2026-08-16,30,21.0,18.0,,-9.0,-4.0,,,5.678908345800274,4,1,0.0
54,2026-08-18,36,30.0,21.0,,-6.0,-5.0,,,8.049844718999244,5,1,0.0
54,2026-08-20,36,36.0,30.0,18.0,0.0,-2.0,-2.5714285714285716,0.5714285714285716,8.573214099741124,6,1,0.0
54,2026-08-21,36,36.0,36.0,18.0,0.0,0.0,-2.5714285714285716,2.5714285714285716,8.610624666239794,7,1,1.0
54,2026-08-22,33,36.0,36.0,21.0,3.0,1.0,-1.7142857142857142,2.7142857142857144,8.176621726430962,8,1,0.0
54,2026-08-23,30,33.0,36.0,30.0,3.0,2.0,0.0,2.0,7.664854858377946,9,1,1.0
54,2026-08-24,26,30.0,36.0,30.0,4.0,3.3333333333333335,0.5714285714285714,2.761904761904762,7.275529763071094,10,1,
54,2026-08-25,25,26.0,33.0,36.0,1.0,2.6666666666666665,1.5714285714285714,1.0952380952380951,6.9778871509153175,11,1,1.0
54,2026-08-26,20,25.0,30.0,36.0,5.0,3.3333333333333335,2.2857142857142856,1.047619047619048,7.051219537760612,12,1,1.0
54,2026-08-27,22,20.0,26.0,36.0,-2.0,1.3333333333333333,2.0,-0.6666666666666667,6.916164640415476,13,1,
54,2026-08-28,19,22.0,25.0,36.0,3.0,2.0,2.4285714285714284,-0.4285714285714284,6.812507351207513,14,1,
54,2026-08-31,19,,19.0,26.0,,0.0,1.0,-1.0,7.019453488180349,15,1,
54,2026-09-14,17,,,,,,,,,16,1,
54,2026-09-15,18,17.0,,,-1.0,,,,,17,1,
55,2026-08-13,19,,,,,,,,,1,1,0.0
55,2026-08-14,20,19.0,,,-1.0,,,,,2,1,0.0
55,2026-08-15,24,20.0,,,-4.0,,,,2.6457513110645907,3,1,0.0
55,2026-08-16,31,24.0,19.0,,-7.0,-4.0,,,5.446711546122731,4,1,0.0
55,2026-08-18,35,31.0,24.0,,-4.0,-3.6666666666666665,,,6.978538528947161,5,1,1.0
55,2026-08-20,34,35.0,31.0,19.0,1.0,-1.0,-2.142857142857143,1.1428571428571428,7.082843120291926,6,1,1.0
55,2026-08-21,32,34.0,35.0,20.0,2.0,1.0,-1.7142857142857142,2.7142857142857144,6.718843437888484,7,1,1.0
55,2026-08-22,27,32.0,35.0,24.0,5.0,2.6666666666666665,-0.42857142857142855,3.095238095238095,6.22781777878209,8,1,1.0
55,2026-08-23,17,27.0,34.0,31.0,10.0,5.666666666666667,2.0,3.666666666666667,6.83942817622773,9,1,1.0
55,2026-08-24,14,17.0,32.0,31.0,3.0,6.0,2.4285714285714284,3.5714285714285716,7.572611467944493,10,2,
55,2026-08-25,12,14.0,27.0,35.0,2.0,5.0,3.2857142857142856,1.7142857142857144,8.227448516454483,11,2,1.0
55,2026-08-26,8,12.0,17.0,35.0,4.0,3.0,3.857142857142857,-0.8571428571428572,9.116668051631382,12,2,1.0
55,2026-08-27,8,8.0,14.0,34.0,0.0,2.0,3.7142857142857144,-1.7142857142857144,9.639661660197255,13,2,
55,2026-08-28,10,8.0,12.0,32.0,-2.0,0.6666666666666666,3.142857142857143,-2.4761904761904763,10.152680585782411,14,2,
55,2026-08-31,15,,10.0,14.0,,-1.6666666666666667,-0.14285714285714285,-1.523809523809524,10.63100097912618,15,2,
55,2026-09-14,7,,,,,,,,,16,2,
55,2026-09-15,7,7.0,,,0.0,,,,,17,2,
56,2026-08-13,27,,,,,,,,,1,1,
56,2026-08-14,27,27.0,,,0.0,,,,,2,1,
56,2026-08-15,36,27.0,,,-9.0,,,,5.196152422706632,3,1,
56,2026-08-16,46,36.0,27.0,,-10.0,-6.333333333333333,,,9.055385138137417,4,1,
56,2026-08-28,49,,,,,,,,10.016652800877813,5,1,
56,2026-08-31,32,,49.0,,,5.666666666666667,,,,6,1,
56,2026-09-14,45,,,,,,,,,7,1,
56,2026-09-15,44,45.0,,,1.0,,,,,8,1,
57,2026-08-13,28,,,,,,,,,1,1,0.0
57,2026-08-14,26,28.0,,,2.0,,,,,2,1,0.0
57,2026-08-15,32,26.0,,,-6.0,,,,3.0550504633038935,3,1,0.0
57,2026-08-16,42,32.0,28.0,,-10.0,-4.666666666666667,,,7.118052168020874,4,1,0.0
57,2026-08-18,45,42.0,32.0,,-3.0,-4.333333333333333,,,8.473488065725943,5,1,0.0
57,2026-08-20,48,45.0,42.0,28.0,-3.0,-2.0,-2.857142857142857,0.8571428571428572,9.347013783378447,6,1,0.0
57,2026-08-21,47,48.0,45.0,26.0,1.0,-0.6666666666666666,-3.0,2.3333333333333335,9.357960705807038,7,1,0.0
57,2026-08-22,45,47.0,45.0,32.0,2.0,0.0,-1.8571428571428572,1.8571428571428572,8.9831190892378,8,1,0.0
57,2026-08-23,46,45.0,48.0,42.0,-1.0,0.6666666666666666,-0.5714285714285714,1.2380952380952381,8.709828420302614,9,1,0.0
57,2026-08-24,42,46.0,47.0,42.0,4.0,1.6666666666666667,0.0,1.6666666666666667,8.238797107453113,10,1,
57,2026-08-25,40,42.0,45.0,45.0,2.0,1.6666666666666667,0.7142857142857143,0.9523809523809524,7.816067367347156,11,1,0.0
57,2026-08-26,38,40.0,46.0,45.0,2.0,2.6666666666666665,1.0,1.6666666666666665,7.476731582149727,12,1,0.0
57,2026-08-27,35,38.0,42.0,48.0,3.0,2.3333333333333335,1.8571428571428572,0.4761904761904763,7.287150616157464,13,1,
57,2026-08-28,33,35.0,40.0,47.0,2.0,2.3333333333333335,2.0,0.3333333333333335,6.73871326072392,14,1,
57,2026-08-31,30,,33.0,42.0,,1.0,1.7142857142857142,-0.7142857142857142,6.112580172368814,15,1,
57,2026-09-14,23,,,,,,,,,16,1,
57,2026-09-15,23,23.0,,,0.0,,,,,17,1,
58,2026-08-13,33,,,,,,,,,1,1,0.0
58,2026-08-14,30,33.0,,,3.0,,,,,2,1,0.0
58,2026-08-15,37,30.0,,,-7.0,,,,3.511884584284246,3,1,0.0
58,2026-08-16,44,37.0,33.0,,-7.0,-3.6666666666666665,,,6.0553007081949835,4,1,0.0
58,2026-08-18,41,44.0,37.0,,3.0,-1.3333333333333333,,,5.70087712549569,5,1,0.0
58,2026-08-20,40,41.0,44.0,33.0,1.0,1.3333333333333333,-1.0,2.333333333333333,5.244044240850758,6,1,0.0
58,2026-08-21,40,40.0,41.0,30.0,0.0,0.3333333333333333,-1.4285714285714286,1.7619047619047619,4.879500364742666,7,1,0.0
58,2026-08-22,39,40.0,41.0,37.0,1.0,0.6666666666666666,-0.2857142857142857,0.9523809523809523,4.535573676110727,8,1,0.0
58,2026-08-23,36,39.0,40.0,44.0,3.0,1.3333333333333333,1.1428571428571428,0.19047619047619047,4.294699575575042,9,1,0.0
58,2026-08-24,33,36.0,40.0,44.0,3.0,2.3333333333333335,1.5714285714285714,0.7619047619047621,4.321779468896786,10,1,
58,2026-08-25,33,33.0,39.0,41.0,0.0,2.0,1.1428571428571428,0.8571428571428572,4.300105706945945,11,1,
58,2026-08-26,35,33.0,36.0,41.0,-2.0,0.3333333333333333,0.8571428571428571,-0.5238095238095237,4.136863106707347,12,1,
58,2026-08-27,38,35.0,33.0,40.0,-3.0,-1.6666666666666667,0.2857142857142857,-1.9523809523809526,3.9758888701386392,13,1,
58,2026-08-28,43,38.0,33.0,40.0,-5.0,-3.3333333333333335,-0.42857142857142855,-2.904761904761905,4.133974309274743,14,1,
59,2026-08-13,32,,,,,,,,,1,1,
59,2026-08-14,33,32.0,,,-1.0,,,,,2,1,
59,2026-08-15,44,33.0,,,-11.0,,,,6.658328118479393,3,1,
59,2026-08-22,50,,,44.0,,,-0.8571428571428571,,8.73212459828649,4,1,0.0
59,2026-08-23,50,50.0,,44.0,0.0,,-0.8571428571428571,,8.843076387773658,5,1,0.0
59,2026-08-24,47,50.0,,44.0,3.0,,-0.42857142857142855,,8.189424074174367,6,1,
59,2026-08-25,44,47.0,50.0,,3.0,2.0,,,7.492853738253346,7,1,0.0
59,2026-08-26,42,44.0,50.0,,2.0,2.6666666666666665,,,6.943650748294136,8,1,0.0
59,2026-08-27,40,42.0,47.0,,2.0,2.3333333333333335,,,6.559556218051475,9,1,
59,2026-08-28,36,40.0,44.0,,4.0,2.6666666666666665,,,5.861835131689658,10,1,
59,2026-08-31,33,,36.0,47.0,,1.0,2.0,-1.0,6.250714244902623,11,1,
59,2026-09-14,47,,,,,,,,,12,1,
59,2026-09-15,48,47.0,,,-1.0,,,,,13,1,
60,2026-08-13,37,,,,,,,,,1,1,0.0
60,2026-08-14,34,37.0,,,3.0,,,,,2,1,0.0
60,2026-08-15,40,34.0,,,-6.0,,,,3.0,3,1,0.0
60,2026-08-16,48,40.0,37.0,,-8.0,-3.6666666666666665,,,6.020797289396148,4,1,0.0
60,2026-08-18,48,48.0,40.0,,0.0,-2.6666666666666665,,,6.387487769068525,5,1,0.0
60,2026-08-20,43,48.0,48.0,37.0,5.0,1.6666666666666667,-0.8571428571428571,2.5238095238095237,5.750362307426086,6,1,0.0
60,2026-08-21,43,43.0,48.0,34.0,0.0,1.6666666666666667,-1.2857142857142858,2.9523809523809526,5.27347359996462,7,1,0.0
60,2026-08-22,40,43.0,48.0,40.0,3.0,2.6666666666666665,0.0,2.6666666666666665,4.926241685388278,8,1,0.0
60,2026-08-23,37,40.0,43.0,48.0,3.0,2.0,1.5714285714285714,0.4285714285714286,4.859126579037751,9,1,0.0
60,2026-08-24,35,37.0,43.0,48.0,2.0,2.6666666666666665,1.8571428571428572,0.8095238095238093,4.972144630058766,10,1,
60,2026-08-25,30,35.0,40.0,48.0,5.0,3.3333333333333335,2.5714285714285716,0.7619047619047619,5.680909018170179,11,1,0.0
60,2026-08-26,29,30.0,37.0,48.0,1.0,2.6666666666666665,2.7142857142857144,-0.047619047619047894,6.213377552190162,12,1,0.0
60,2026-08-27,29,29.0,35.0,43.0,0.0,2.0,2.0,0.0,6.525099468737857,13,1,
60,2026-08-28,28,29.0,30.0,43.0,1.0,0.6666666666666666,2.142857142857143,-1.4761904761904763,7.084652969080962,14,1,
60,2026-08-31,27,,28.0,35.0,,0.3333333333333333,1.1428571428571428,-0.8095238095238095,7.311261550139309,15,1,
60,2026-09-14,29,,,,,,,,,16,1,
